OBJECTID,Name,Operator,Owner,Address,Is 24 Hours,Car Park Count,Has Carpark Cost,Max Time Limit,Has Tourist Attraction,Latitude,Longitude,Current Type,Date First Operational,Number Of Connectors,Connectors List,Has Charging Cost,GlobalID,x,y
175558,Franz Josef,ChargeNet NZ,ChargeNet NZ,"63 Cron Street, Franz Joseph Glacier 7886, New Zealand",True,1,False,Unlimited,False,-43.38398,170.184601,DC,7/9/2019 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,a00d581e-d70d-4c1d-8fb0-8bf4cc73fef0,1371950.29073685,5192693.25916688
175559,Northwood,ChargeNet NZ,ChargeNet NZ,"2 Mounter Ave, Christchurch 8051, New Zealand",True,1,False,Unlimited,False,-43.460349,172.622245,DC,12/4/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,de937096-0f61-4aea-b36c-ca753b30bbb0,1569440.66104878,5187992.87143452
175560,Prestons,ChargeNet NZ,Orion New Zealand Ltd,"420 Prestons Rd, Christchruch 8083, NZ",False,1,False,Unlimited,False,-43.474669,172.660965,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,6fa69a5a-28a3-4197-b30a-ef6bed99249e,1572579.47850751,5186416.00530131
175561,Harewood,ChargeNet NZ,Orion New Zealand Ltd,"800 Harewood Rd, Christchruch 8051, New Zealand",False,1,False,Unlimited,False,-43.477721,172.556276,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,941b93ea-b154-43e7-8342-60f1759a7c99,1564114.22443812,5186037.26235203
175562,Parklands Library,ChargeNet NZ,Orion New Zealand Ltd,"46 Queenspark Drive, Christchruch 8083, NZ",True,1,False,Unlimited,False,-43.481908,172.706855,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,492140c4-42db-48ca-84ed-2685d2546fc8,1576293.80873263,5185626.14669504
175563,Darfield,ChargeNet NZ,ChargeNet NZ,"33 South Terrace, Darfield 7510, New Zealand",True,1,False,Unlimited,False,-43.489228,172.108133,DC,3/10/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,c91a3605-9a14-4e7e-81bc-3120eebc28be,1527884.63595341,5184468.6397239
175564,New Brighton,ChargeNet NZ,Orion New Zealand Ltd,"213 Marine Parade, Christchruch 8061, NZ",True,1,False,Unlimited,False,-43.507493,172.73126,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Unknown, Count:2}",True,589e6534-457e-4fbb-9525-d01159bcb738,1578276.57801511,5182791.38684375
175565,Wainoni,ChargeNet NZ,ChargeNet NZ,"174 Wainoni Rd, Christchurch 8061, New Zealand",True,1,False,Unlimited,False,-43.51183,172.692901,DC,11/20/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,a190a4fd-2869-494b-878e-bd8fd6e865c7,1575177.62927725,5182298.9996916
175566,Fendalton,ChargeNet NZ,Orion New Zealand Ltd,"23 Memorial Ave, Christchruch 8053, NZ",True,1,False,Unlimited,False,-43.517235,172.587829,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,3f09d88a-eb6c-4c1c-8f56-d1aa8fcf5a83,1566687.77697665,5181662.02539262
175567,Canterbury Uni,ChargeNet NZ,Orion New Zealand Ltd,"Science Rd, Christchruch 8041, NZ",True,1,False,Unlimited,False,-43.521764,172.579985,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",False,8a2bc843-ca6c-49bd-a1c9-79571518126f,1566056.35263953,5181155.87085043
175568,Ilam,ChargeNet NZ,Orion New Zealand Ltd,"47C - 57C Peer St, Christchruch 8041, NZ",True,1,False,Unlimited,False,-43.526263,172.570683,AC,,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,d585dba1-d250-436a-a531-499a2bb5cb1d,1565307.18608867,5180652.38088225
175569,Botanic Gardens,ChargeNet NZ,Orion New Zealand Ltd,"Car Park, Christchruch 8013, NZ",True,1,False,Unlimited,False,-43.528367,172.620082,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,f5c19d89-8441-49ba-b803-ba418e3934a0,1569300.15599318,5180438.12808708
175570,Durham St,ChargeNet NZ,ChargeNet NZ,"175 Durham St South, Christchurch 8011, New Zealand",True,1,False,Unlimited,False,-43.539686,172.633475,DC,1/21/2021 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,584e133a-a050-41ef-948a-e7f82f3f8c62,1570387.93725908,5179185.90849509
175571,Moorhouse Ave,ChargeNet NZ,Orion New Zealand Ltd,"297 Moorhouse Ave, Christchurch 8011, NZ",False,1,False,Unlimited,False,-43.539701,172.639256,AC,,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",True,94374da0-9ee1-44e9-8a39-64341470b430,1570854.99981513,5179186.28456353
175572,St Martins,ChargeNet NZ,Orion New Zealand Ltd,"92 Wilsons Rd, Christchruch 8023, NZ",True,1,False,Unlimited,False,-43.557558,172.653893,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,bade1aab-4064-41ae-841b-c3dc4b7eff8a,1572045.79763973,5177208.12715508
175573,Redcliffs,ChargeNet NZ,BP2go Redcliffs,"170 Main Road, Christchurch 8081, New Zealand",True,1,False,Unlimited,False,-43.561652,172.737561,DC,6/7/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,7c2a0b48-fbb7-4e80-a64d-e7a4aa5a222c,1578804.89211139,5176778.17987301
175574,Sumner,ChargeNet NZ,Orion New Zealand Ltd,"26 Nayland Street, Sumner 8081, NZ",True,1,False,Unlimited,False,-43.569347,172.758637,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,dbcaab10-c999-4bd3-893d-c23a2bb377f8,1580509.51445131,5175928.73516058
175575,Halswell,ChargeNet NZ,Orion New Zealand Ltd,"346 Halswell Rd, Christchurch 8025, New Zealand",True,1,False,Unlimited,False,-43.579833,172.564889,Mixed,,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,88e0ad36-f05d-4696-b2e7-1b6db7abc975,1564870.10775703,5174700.5046623
175576,Rolleston,ChargeNet NZ,The Warehouse Ltd,"Rolleston Dr, Christchurch 7614, NZ",True,1,False,Unlimited,False,-43.594848,172.389072,DC,2/15/2021 12:00:00 AM,4,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Unknown, Count:1},{DC, 25 kW, Type 2 CCS, Status: Unknown, Count:1}",False,1c62c82c-baf0-475f-ab6b-a1a4dcb6aac6,1550687.27101359,5172943.60819437
175577,Rolleston,ChargeNet NZ,Orion New Zealand Ltd,"92 Rolleston Drive, Rolleston 7614, New Zealand",True,1,False,Unlimited,False,-43.596944,172.383222,Mixed,,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,fbd47443-364a-4bc5-b1db-f1848479c3ba,1550216.79932139,5172707.33731877
175578,Te Ana ,ChargeNet NZ,Lyttelton Port Company Ltd,"29 Godley Quay, Christchurch 8082, New Zealand",False,1,True,Unlimited,False,-43.60358,172.71344,AC,11/3/2021 12:00:00 AM,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,58a61bd3-8c8d-4101-ac1e-265c3041bd31,1576872.88590936,5172115.23596112
175579,Methven,ChargeNet NZ,Electricity Ashburton Ltd,"160 Main St, Methven 7730, New Zealand",True,1,False,Unlimited,False,-43.63206,171.647752,DC,,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,b92ac396-6951-452b-b257-ca3fb76f5bb7,1490916.4790114,5168103.80467982
175580,Lincoln Library,ChargeNet NZ,Orion New Zealand Ltd,"18 Lyttelton Street, Lincoln 7608, New Zealand",True,1,True,Unlimited,False,-43.6401,172.48205,AC,7/6/2021 12:00:00 AM,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,478ed87b-044c-4dbe-968b-a47570bb9809,1558223.59836182,5167968.87887577
175581,Lincoln,ChargeNet NZ,Orion New Zealand Ltd,"77 Gerald St, Lincoln 7674, New Zealand",True,1,False,Unlimited,False,-43.641551,172.474166,Mixed,,6,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,c8ca20c3-ff7a-43f0-9b8f-1f520a4f0d23,1557588.71675761,5167803.73183127
175582,Dunsandel Com Centre,ChargeNet NZ,Orion New Zealand Ltd,"Dunsandel Community Centre, Dunsandel 7682, New Zealand",True,1,True,Unlimited,False,-43.661714,172.19319,AC,7/6/2021 12:00:00 AM,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,2e2c59ec-5b14-412c-8574-635e43287176,1534948.2286408,5165382.50113162
175583,Mt Cook,ChargeNet NZ,Alpine Energy Limited,"105 Bowen Drive, Mt Cook National Park 7999, New Zealand",True,1,True,Unlimited,False,-43.733854,170.095932,DC,9/14/2022 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,80711a50-27be-4a78-a08f-3c6204475934,1366126.1006917,5153587.51244926
175584,Rakaia,ChargeNet NZ,Electricity Ashburton Ltd,"41 Bridge Street, Rakaia 7710, New Zealand",True,1,False,Unlimited,False,-43.755164,172.02537,DC,,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,8b3b2af3-37ab-498c-8864-b90249811991,1521539.12380025,5154858.43628115
175585,Leeston,ChargeNet NZ,Orion New Zealand Ltd,"18 Gallipoli St, Leeston 7632, NZ",True,1,True,Unlimited,False,-43.761111,172.29889,DC,5/4/2021 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,530fa073-fee7-4595-82d0-168e1e62187f,1543564.0204324,5154420.64741044
175586,Little River,ChargeNet NZ,Orion New Zealand Ltd,"4235A Christchurch Akaroa Road, Little River 7591, New Zealand",True,1,False,Unlimited,False,-43.770308,172.790497,Mixed,10/30/2017 12:00:00 AM,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,bfce4ec4-c257-4e78-a4f2-137af8d6a63b,1583138.61791173,5153616.70385118
175587,Akaroa,ChargeNet NZ,Orion New Zealand Ltd,"40 Rue Brittan, Akaroa 7520, New Zealand",True,1,False,Unlimited,False,-43.802778,172.968048,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,2b037e43-fee5-45cd-940e-0489a68f34e9,1597429.80634903,5150031.29685994
175588,Akaroa,ChargeNet NZ,Orion New Zealand Ltd,"49 Beach Rd, Akaroa 7520, NZ",True,1,False,Unlimited,False,-43.808449,172.964534,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,da80129c-ff89-47a3-9b45-95df8bb52d04,1597147.41283732,5149401.33777894
175589,Ashburton,ChargeNet NZ,Electricity Ashburton Ltd,"109 West Street, Ashburton 7700, New Zealand",True,1,False,Unlimited,False,-43.90528,171.745359,Mixed,,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,3f47e0d3-39a4-4696-aed9-025a6e1aba19,1499250.06166287,5137882.391776
175590,Tekapo,ChargeNet NZ,ChargeNet NZ,"22 Rapuwai Lane, Tekapo 7999, New Zealand",True,1,False,Unlimited,False,-44.002983,170.475634,DC,8/29/2019 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,affacb31-74b2-4ad6-b2dc-6326f966f5de,1397618.96391176,5124697.65395535
175591,Tekapo,ChargeNet NZ,Alpine Energy Limited,"State Highway 8, Tekapo 7999, New Zealand",True,1,False,Unlimited,False,-44.00343,170.4769,DC,6/29/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,37e63a9a-a542-498e-8b5b-302e205027eb,1397721.9826604,5124651.11272823
175592,Geraldine,ChargeNet NZ,Alpine Energy Limited,"14 Geraldine-Fairlie Hwy, Geraldine 7930, New Zealand",True,1,False,Unlimited,False,-44.092764,171.242916,DC,11/15/2017 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,ec74a118-4e05-45db-9ee4-358714689b59,1459346.29116794,5116323.05760844
175593,Fairlie,ChargeNet NZ,Alpine Energy Limited,"Opposite 53 Main St, Fairlie 7925, New Zealand",True,1,False,Unlimited,False,-44.10019,170.829522,DC,11/16/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,d599fc11-f43c-4dd8-8696-d844bbf7698e,1426275.58448171,5114708.70094256
175594,Orari ,ChargeNet NZ,Alpine Energy Limited,"1 Orari Station Road, Orari 7992, New Zealand",True,1,True,Unlimited,False,-44.137358,171.297181,DC,7/3/2022 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:1}",True,dbbe0a68-7d66-4af4-983f-8cbccb62d0b9,1463792.72145988,5111461.21950026
175595,Temuka,ChargeNet NZ,ChargeNet NZ,"185 King St, Temuka 7920, NZ",True,1,False,Unlimited,False,-44.241656,171.276856,DC,8/22/2018 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,8d85db59-86b7-4aff-a5a0-461a2ea1a118,1462409.84689816,5099842.66927856
175596,Twizel,ChargeNet NZ,Alpine Energy Limited,"Opposite 64 MacKenzie Drive, Twizel 7901, New Zealand",True,1,False,Unlimited,False,-44.256647,170.100189,DC,8/4/2022 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 150 kW, Type 2 CCS, Status: Operative, Count:1}",True,7279584b-ab76-4809-9a79-fc4f96f602b1,1368512.04714424,5095531.41353247
175597,Timaru,ChargeNet NZ,ChargeNet NZ,"98 Evans St, Timaru 7910, New Zealand",True,1,False,Unlimited,False,-44.382784,171.23798,DC,12/3/2020 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,1ba76b4b-0eb4-4d6f-b416-65f2dd52a5c8,1459642.50847599,5084100.95420769
175598,Timaru,ChargeNet NZ,Alpine Energy Limited,"26A North Street, Timaru 7910, New Zealand",True,1,False,Unlimited,False,-44.400611,171.253465,DC,4/17/2016 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,7b98cbb7-84a2-46d7-b66f-5a467c766d61,1460918.24747769,5082147.21584911
175599,Timaru,ChargeNet NZ,The Warehouse Ltd,"Cnr Victoria and Browne St, Timaru 7910, NZ",True,1,True,Unlimited,False,-44.402278,171.25189,DC,8/11/2021 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Unknown, Count:1},{DC, 25 kW, Type 2 CCS, Status: Unknown, Count:1}",False,777c2ac7-ff52-40de-b2d8-2f6456784350,1460796.77873188,5081959.37378748
175600,Omarama,ChargeNet NZ,Network Waitaki,"2 Sutherland Road, Omarama 9412, New Zealand",True,1,False,Unlimited,False,-44.488533,169.966399,DC,,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,8361b7ec-bf02-400b-b74b-c4d826b76c8a,1358786.12084862,5069387.54184008
175601,Wanaka,ChargeNet NZ,ChargeNet NZ,"42 Ardmore St, Wanaka 9305, New Zealand",True,1,False,Unlimited,False,-44.694064,169.139139,DC,1/3/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,71edb0ce-1964-4c16-8b68-57b420363675,1294087.40508249,5043779.67120503
175602,Kurow,ChargeNet NZ,Network Waitaki,"14 Bledisloe St, Kurow 9435, New Zealand",True,1,False,Unlimited,False,-44.733077,170.470618,DC,,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,6cffacea-b35a-4fbc-b639-1aad1e73af2c,1399721.88206649,5043588.30333583
175603,Waimate,ChargeNet NZ,Alpine Energy Limited,"125 Queen Street, Waimate 7924, New Zealand",True,1,False,Unlimited,False,-44.734921,171.045541,DC,4/17/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,d2b42d05-ceca-40e7-8378-815d152257e1,1445249.79419181,5044637.78346805
175604,Glenorchy,ChargeNet NZ,ChargeNet NZ,"45 Mull St, Glenorchy 9372, New Zealand",True,1,False,Unlimited,False,-44.849429,168.38587,DC,11/12/2019 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,092dc9e7-dc05-4156-aba5-385ae375bebf,1235382.40199078,5023410.43262954
175605,Shotover Jet,ChargeNet NZ,ChargeNet NZ,"3 Arthurs Point Road, Queenstown 9371, New Zealand",True,1,False,Unlimited,False,-44.987064,168.67157,DC,5/18/2023 12:00:00 AM,4,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,5eb41790-122a-4814-a2c2-eeaff2344509,1258776.33924096,5009366.10269751
175606,Frankton,ChargeNet NZ,ChargeNet NZ,"302 Hawthorne Drive, Queenstown 9300, New Zealand",True,1,False,Unlimited,False,-45.010172,168.747621,DC,3/14/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,fb2f024b-b04d-4139-a619-967681ab5ea7,1264906.64460512,5007117.07043854
175607,Queenstown,ChargeNet NZ,ChargeNet NZ,"9 Athol St, Queenstown 9300, NZ",True,1,False,Unlimited,False,-45.030802,168.661624,DC,12/4/2019 12:00:00 AM,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,9f0c5417-bb55-4523-8b98-fd1987f66ce0,1258252.94970315,5004465.35541834
175608,Cromwell,ChargeNet NZ,ChargeNet NZ,"2A The Mall, Cromwell 9310, New Zealand",True,1,False,Unlimited,False,-45.03624,169.196961,DC,4/25/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,c07bf170-3349-45a7-8fc7-310b99ee4fb9,1300451.42003929,5005984.54476944
175609,Omakau,ChargeNet NZ,ChargeNet NZ,"1 Harvey St, Omakau 9352, New Zealand",True,1,False,Unlimited,False,-45.094048,169.601258,DC,11/17/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,13e2d79b-a0ce-4788-8c54-c6b665691ba2,1332566.06398769,5000980.70029464
175610,Oamaru,ChargeNet NZ,Network Waitaki,"3 Eden St, Oamaru 9400, New Zealand",True,1,False,Unlimited,False,-45.097049,170.973075,DC,,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,3086beba-82fc-4b21-b76c-778268bfbde0,1440517.28363123,5004270.07170175
175611,Oamaru,ChargeNet NZ,Network Waitaki,"1B Wansbeck St, Oamaru 9400, New Zealand",True,1,True,Unlimited,False,-45.104958,170.969468,Mixed,12/21/2022 12:00:00 AM,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 43 kW, Type 2 Tethered, Status: Operative, Count:1}",True,da72c6fd-f38d-4ab5-b0a8-4324b465da39,1440255.54297634,5003384.34690845
175612,Ranfurly,ChargeNet NZ,ChargeNet NZ,"31 Charlemont St East, Ranfurly 9332, New Zealand",True,1,False,Unlimited,False,-45.128575,170.097858,DC,12/22/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,67da77c3-9aec-46a1-bdfd-dfbbebbc0d61,1371779.2771955,4998668.4520055
175613,Alexandra,ChargeNet NZ,ChargeNet NZ,"9 Thompson St, Alexandra 9320, New Zealand",True,1,False,Unlimited,False,-45.256207,169.394619,DC,7/2/2017 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,82634513-181b-4673-a60c-1bb9dd3074d6,1317111.55202848,4982261.75413768
175614,Hampden ,ChargeNet NZ,Network Waitaki,"29 London St, Hampden 9410, New Zealand",True,1,False,Unlimited,False,-45.324121,170.816989,DC,,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,2973e9d9-fab3-479d-9f9a-7819c2e47c20,1428918.55744972,4978724.70120753
175615,Te Anau,ChargeNet NZ,ChargeNet NZ,"6 Mokonui Street, Te Anau 9600, New Zealand",True,1,False,Unlimited,False,-45.416134,167.712652,DC,10/9/2019 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,a7dcd949-abe3-47dc-ae0a-316438ff994d,1186311.93735708,4957206.54441499
175616,Palmerston,ChargeNet NZ,ChargeNet NZ,"30 Sanday Street, Palmerston 9430, New Zealand",True,1,False,Unlimited,False,-45.485131,170.715903,DC,12/8/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,0aabb400-1702-4a6e-a2b4-7a2eb802e7df,1421504.58082255,4960617.72710282
175617,Middlemarch,ChargeNet NZ,ChargeNet NZ,"21 Browns Rd, Middlemarch 9597, New Zealand",True,1,False,Unlimited,False,-45.50746,170.118599,DC,12/8/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,84b412f3-3aa1-4a5b-80aa-68e491a1fe4d,1374916.65195525,4956635.70412459
175618,Athol,ChargeNet NZ,ChargeNet NZ,"1121 Garston Athol Hwy, Athol 9793, New Zealand",True,1,False,Unlimited,False,-45.511126,168.579404,DC,9/23/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,fef4e532-92a4-428d-b804-651a0dcce047,1254706.87425731,4950755.45259127
175619,Roxburgh,ChargeNet NZ,ChargeNet NZ,"22 Jedburgh St, Roxburgh 9500, New Zealand",True,1,False,Unlimited,False,-45.542158,169.316024,DC,9/3/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,9f7324c2-cd51-4fe5-8236-a7e32e306c9e,1312401.16755301,4950215.87337824
175620,Lumsden,ChargeNet NZ,ChargeNet NZ,"14 Diana St, Lumsden 9730, NZ",True,1,False,Unlimited,False,-45.738748,168.441562,DC,5/31/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,69067a6d-1158-4289-93af-17ec48436b40,1245381.49015224,4924865.43014149
175621,University of Otago,ChargeNet NZ,ChargeNet NZ,"St David St, Dunedin 9016, NZ",True,1,False,Unlimited,False,-45.863182,170.513276,DC,7/12/2023 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,d9a48446-1020-4e49-b6ba-a7a85df89dee,1406974.91257504,4918146.60091314
175622,Mosgiel,ChargeNet NZ,ChargeNet NZ,"10 Hartstonge Ave, Mosgiel 9024, NZ",True,1,False,Unlimited,False,-45.872193,170.348074,DC,11/26/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,7ea32f27-560f-4df5-b2e6-2792dcc6c0d8,1394185.10359197,4916732.50760543
175623,Dunedin Central,ChargeNet NZ,ChargeNet NZ,"Water St, Dunedin 9016, NZ",True,1,False,Unlimited,False,-45.878934,170.503272,DC,5/1/2020 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,30c57806-4241-436d-8dc5-54213adc94ec,1406253.16711947,4916372.28275308
175624,Dunedin South,ChargeNet NZ,The Warehouse Ltd,"64 Hillside Rd, Dunedin 9012, NZ",True,1,False,Unlimited,False,-45.891555,170.501399,DC,2/1/2021 12:00:00 AM,2,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",False,607f4e70-a505-4b15-acc1-4ef96031bfa8,1406151.75407224,4914965.5199109
